Tweet,Tokenized_Tweets,Corrected_Words,Emoji
so disheartening to see voters still choosing to elect celebrities family dynasties and proven corrupt officials for senator over licensed doctors lawyers environmentalists etc hashtagEleksyon2022,"['so', 'disheartening', 'to', 'see', 'voters', 'still', 'choosing', 'to', 'elect', 'celebrities', 'family', 'dynasties', 'and', 'proven', 'corrupt', 'officials', 'for', 'senator', 'over', 'licensed', 'doctors', 'lawyers', 'environmentalists', 'etc', 'hashtageleksyon2022']","disheartening, voter, choosing, elect, celebrity, family, dynasty, proven, corrupt, official, senator, licensed, doctor, lawyer, environmentalist",
LOOK Photos of presidential candidate and Senator Panfilo Lacson lining up and shading his ballot for hashtagEleksyon2022 Photos from LacsonSotto Media Bureau,"['look', 'photos', 'of', 'presidential', 'candidate', 'and', 'senator', 'panfilo', 'lacson', 'lining', 'up', 'and', 'shading', 'his', 'ballot', 'for', 'hashtageleksyon2022', 'photos', 'from', 'lacsonsotto', 'media', 'bureau']","photo, presidential, candidate, senator, panfilo, lacson, lining, shading, ballot, photo, lacsonsotto, medium, bureau",
Replying to After one hour natapos din hashtagEleksyon2022,"['replying', 'to', 'after', 'one', 'hour', 'natapos', 'din', 'hashtageleksyon2022']","replying, hour, natapos",
Mamaya na kami buboto may shopee pa akong hinihintay Ingat sa mauunang bumotohashtagEleksyon2022,"['mamaya', 'na', 'kami', 'buboto', 'may', 'shopee', 'pa', 'akong', 'hinihintay', 'ingat', 'sa', 'mauunang', 'bumotohashtageleksyon2022']","mamaya, buboto, shopee, akong, hinihintay, ingat, mauunang, bumotohashtageleksyon",
todays the day tulip growing_heart hashtagEleksyon2022,"['todays', 'the', 'day', 'tulip', 'growing_heart', 'hashtageleksyon2022']","today, day, tulip, growing_heart",growing_heart
Grabe anxiety kooooooo Kaya natin to kakampinks hashtagIbotoNa10Pilipinas hashtagKulayRosaAngBukas hashtagEleksyon2022,"['grabe', 'anxiety', 'kooooooo', 'kaya', 'natin', 'to', 'kakampinks', 'hashtagibotona10pilipinas', 'hashtagkulayrosaangbukas', 'hashtageleksyon2022']","grabe, anxiety, kooooooo, kakampinks, hashtagibotonapilipinas, hashtagkulayrosaangbukas",
DONE VOTING Vote Wisely hashtagIpana7oNa10ParaSaLahat hashtagLeniForPresident2022 hashtagEleksyon2022,"['done', 'voting', 'vote', 'wisely', 'hashtagipana7ona10parasalahat', 'hashtagleniforpresident2022', 'hashtageleksyon2022']","voting, vote, wisely, hashtagipanaonaparasalahat, hashtagleniforpresident",
FINALLY NILAGLAG NG MGA TITA KO SA LISTAHAN SI MARK AT PINALIT SI PRAYER WORKS loudly_crying_face growing_heart hashtagChelDioknoSaSenado hashtagCHELdren hashtagEleksyon2022,"['finally', 'nilaglag', 'ng', 'mga', 'tita', 'ko', 'sa', 'listahan', 'si', 'mark', 'at', 'pinalit', 'si', 'prayer', 'works', 'loudly_crying_face', 'growing_heart', 'hashtagcheldioknosasenado', 'hashtagcheldren', 'hashtageleksyon2022']","finally, nilaglag, tita, listahan, mark, pinalit, prayer, work, loudly_crying_face, growing_heart, hashtagcheldioknosasenado, hashtagcheldren","loudly_crying_face, growing_heart"
1 HOUR 30 MINUTES NA AKONG NASA PILA Excited na ako ishade yung number 10 sa president eh Ang tagal hashtagEleksyon2022,"['1', 'hour', '30', 'minutes', 'na', 'akong', 'nasa', 'pila', 'excited', 'na', 'ako', 'ishade', 'yung', 'number', '10', 'sa', 'president', 'eh', 'ang', 'tagal', 'hashtageleksyon2022']","hour, minute, akong, pila, excited, ishade, number, president, tagal",
panahon na para iangat ang nasa laylayan Nakaka proud tingnan ang Robredo at Pangilinan sa resibo sparkles hashtagEleksyon2022,"['panahon', 'na', 'para', 'iangat', 'ang', 'nasa', 'laylayan', 'nakaka', 'proud', 'tingnan', 'ang', 'robredo', 'at', 'pangilinan', 'sa', 'resibo', 'sparkles', 'hashtageleksyon2022']","iangat, laylayan, nakaka, tingnan, robredo, pangilinan, resibo, sparkle",
Wag kalimutang idouble check ang resibo okay hashtagEleksyon2022,"['wag', 'kalimutang', 'idouble', 'check', 'ang', 'resibo', 'okay', 'hashtageleksyon2022']","kalimutang, idouble, check, resibo",
this is my precinct locator hashtagEleksyon2022,"['this', 'is', 'my', 'precinct', 'locator', 'hashtageleksyon2022']","precinct, locator",
good morning botar pilipinas hashtagEleksyon2022,"['good', 'morning', 'botar', 'pilipinas', 'hashtageleksyon2022']","good, morning, botar, pilipinas",
mga hindi natulog dahil sa kaba kaya hinintay na lang mag6 am para makaboto agad at ngayong nakatapos na sa pagboto finally makakatulog na for Leni at Kiko growing_heart hashtagEleksyon2022 hashtagHalalan2022 hashtagLeniKiko2022 hashtagKulayRosasAngBukas hashtagIpana7oNa10ParaSaLahat,"['mga', 'hindi', 'natulog', 'dahil', 'sa', 'kaba', 'kaya', 'hinintay', 'na', 'lang', 'mag6', 'am', 'para', 'makaboto', 'agad', 'at', 'ngayong', 'nakatapos', 'na', 'sa', 'pagboto', 'finally', 'makakatulog', 'na', 'for', 'leni', 'at', 'kiko', 'growing_heart', 'hashtageleksyon2022', 'hashtaghalalan2022', 'hashtaglenikiko2022', 'hashtagkulayrosasangbukas', 'hashtagipana7ona10parasalahat']","natulog, kaba, hinintay, mag, makaboto, agad, nakatapos, pagboto, finally, makakatulog, leni, kiko, growing_heart, hashtaglenikiko, hashtagkulayrosasangbukas, hashtagipanaonaparasalahat",growing_heart
done voting vote wisely people folded_hands hashtagEleksyon2022,"['done', 'voting', 'vote', 'wisely', 'people', 'folded_hands', 'hashtageleksyon2022']","voting, vote, wisely, people, folded_hands",folded_hands
Elo stranger DONT FORGET TO GO OUT AND VOTE TODAY hashtagEleksyon2022,"['elo', 'stranger', 'dont', 'forget', 'to', 'go', 'out', 'and', 'vote', 'today', 'hashtageleksyon2022']","elo, stranger, forget, vote, today",
Replying to Matapos bumoto sinabi ni Senador Ping Lacson na dalawa lang ang maari niyang puntahan pagkatapos ng bilangan Malacaang o tahanan hashtagEleksyon2022,"['replying', 'to', 'matapos', 'bumoto', 'sinabi', 'ni', 'senador', 'ping', 'lacson', 'na', 'dalawa', 'lang', 'ang', 'maari', 'niyang', 'puntahan', 'pagkatapos', 'ng', 'bilangan', 'malacaang', 'o', 'tahanan', 'hashtageleksyon2022']","replying, matapos, bumoto, sinabi, senador, ping, lacson, maari, puntahan, bilangan, malacaang, tahanan",
folded_hands folded_hands folded_hands hashtagEleksyon2022 hashtagVotePH,"['folded_hands', 'folded_hands', 'folded_hands', 'hashtageleksyon2022', 'hashtagvoteph']","folded_hands, folded_hands, folded_hands, hashtagvoteph","folded_hands, folded_hands, folded_hands"
hello po goodmorning vote wisely po please hashtagEleksyon2022,"['hello', 'po', 'goodmorning', 'vote', 'wisely', 'po', 'please', 'hashtageleksyon2022']","goodmorning, vote, wisely",
Done voting ribbon hashtagEleksyon2022,"['done', 'voting', 'ribbon', 'hashtageleksyon2022']","voting, ribbon",
guys please vote wisely hashtagEleksyon2022,"['guys', 'please', 'vote', 'wisely', 'hashtageleksyon2022']","guy, vote, wisely",
No but like this will be true LET LENI LEAD EVERYONE LET LENI LEAD hashtagEleksyon2022,"['no', 'but', 'like', 'this', 'will', 'be', 'true', 'let', 'leni', 'lead', 'everyone', 'let', 'leni', 'lead', 'hashtageleksyon2022']","true, leni, lead, leni, lead",
Ang boto natin ay para sa bayan hindi para sa kahit na sinong kandidato hashtagEleksyon2022,"['ang', 'boto', 'natin', 'ay', 'para', 'sa', 'bayan', 'hindi', 'para', 'sa', 'kahit', 'na', 'sinong', 'kandidato', 'hashtageleksyon2022']","boto, bayan, sinong, kandidato",
Para sayo to Pinas And now we wait folded_hands growing_heart hashtagIpana7oNa10ParaSaLahat hashtagHalalan2022 hashtagEleksyon2022,"['para', 'sayo', 'to', 'pilipinas', 'and', 'now', 'we', 'wait', 'folded_hands', 'growing_heart', 'hashtagipana7ona10parasalahat', 'hashtaghalalan2022', 'hashtageleksyon2022']","sayo, pilipinas, wait, folded_hands, growing_heart, hashtagipanaonaparasalahat","folded_hands, growing_heart"
Vote WISEly Not respect my vote hashtagEleksyon2022,"['vote', 'wisely', 'not', 'respect', 'my', 'vote', 'hashtageleksyon2022']","vote, wisely, respect, vote",
Make sure to check your resibo kung tama ang nabilang na boto before leaving the precint hashtagHalalan2022 hashtagEleksyon2022,"['make', 'sure', 'to', 'check', 'your', 'resibo', 'kung', 'tama', 'ang', 'nabilang', 'na', 'boto', 'before', 'leaving', 'the', 'precint', 'hashtaghalalan2022', 'hashtageleksyon2022']","check, resibo, tama, nabilang, boto, leaving, precint",
for the sake of our country vote wisely hashtagEleksyon2022 hashtagHalalan2022,"['for', 'the', 'sake', 'of', 'our', 'country', 'vote', 'wisely', 'hashtageleksyon2022', 'hashtaghalalan2022']","sake, country, vote, wisely",
just casted my vote Proud ako na isa ako sa bumoto sa buong TROPANG ANGAT Ang sarap sa pakiramdam hand_with_index_finger_and_thumb_crossed_light_skin_tone hashtagWeDecide hashtagEleksyon2022,"['just', 'casted', 'my', 'vote', 'proud', 'ako', 'na', 'isa', 'ako', 'sa', 'bumoto', 'sa', 'buong', 'tropang', 'angat', 'ang', 'sarap', 'sa', 'pakiramdam', 'hand_with_index_finger_and_thumb_crossed_light_skin_tone', 'hashtagwedecide', 'hashtageleksyon2022']","casted, vote, bumoto, buong, tropang, angat, sarap, pakiramdam, hand_with_index_finger_and_thumb_crossed_light_skin_tone, hashtagwedecide",hand_with_index_finger_and_thumb_crossed_light_skin_tone
So im battling fake news dito sa pilahin na bawal nakashorts at tsinelas sinasaway ko mga boomer na sige pakalat fake news hashtagEleksyon2022,"['so', 'im', 'battling', 'fake', 'news', 'dito', 'sa', 'pilahin', 'na', 'bawal', 'nakashorts', 'at', 'tsinelas', 'sinasaway', 'ko', 'mga', 'boomer', 'na', 'sige', 'pakalat', 'fake', 'news', 'hashtageleksyon2022']","battling, fake, news, pilahin, bawal, nakashorts, tsinelas, sinasaway, boomer, sige, pakalat, fake, news",
Totoo yung sa circle hahahah hashtagEleksyon2022,"['totoo', 'yung', 'sa', 'circle', 'hahahah', 'hashtageleksyon2022']","totoo, circle, hahahah",
Naa nako sa holding area pero wala lagi nigunit sa ako hashtagEleksyon2022,"['naa', 'nako', 'sa', 'holding', 'area', 'pero', 'wala', 'lagi', 'nigunit', 'sa', 'ako', 'hashtageleksyon2022']","naa, nako, holding, area, lagi, nigunit",
Replying to The next part of the line face_screaming_in_fear hashtagPHVote hashtagEleksyon2022,"['replying', 'to', 'the', 'next', 'part', 'of', 'the', 'line', 'face_screaming_in_fear', 'hashtagphvote', 'hashtageleksyon2022']","replying, face_screaming_in_fear, hashtagphvote",face_screaming_in_fear
VOTE according to your CONSCIENCE hashtagEleksyon2022,"['vote', 'according', 'to', 'your', 'conscience', 'hashtageleksyon2022']","vote, conscience",
good morning to all kakampinks go out and prove the surveys wrong today beating_heart hashtagEleksyon2022,"['good', 'morning', 'to', 'all', 'kakampinks', 'go', 'out', 'and', 'prove', 'the', 'surveys', 'wrong', 'today', 'beating_heart', 'hashtageleksyon2022']","good, morning, kakampinks, prove, survey, wrong, today, beating_heart",beating_heart
Just finished voting smiling_face_with_smiling_eyes Legit yung kaba di binasa nung una yung ballot ko grinning_face_with_sweat Pero thankfully after the second try ok na DONT FORGET TO CHECK YOUR VOTING RECEIPT purple_heart hashtagEleksyon2022,"['just', 'finished', 'voting', 'smiling_face_with_smiling_eyes', 'legit', 'yung', 'kaba', 'di', 'binasa', 'nung', 'una', 'yung', 'ballot', 'ko', 'grinning_face_with_sweat', 'pero', 'thankfully', 'after', 'the', 'second', 'try', 'okay', 'na', 'dont', 'forget', 'to', 'check', 'your', 'voting', 'receipt', 'purple_heart', 'hashtageleksyon2022']","finished, voting, smiling_face_with_smiling_eyes, legit, kaba, binasa, ballot, grinning_face_with_sweat, thankfully, forget, check, voting, receipt, purple_heart","smiling_face_with_smiling_eyes, grinning_face_with_sweat, purple_heart"
Please vote wisely folded_hands_light_skin_tone hashtagEleksyon2022,"['please', 'vote', 'wisely', 'folded_hands_light_skin_tone', 'hashtageleksyon2022']","vote, wisely, folded_hands_light_skin_tone",folded_hands_light_skin_tone
Today is the day ballot_box_with_ballot check_box_with_check hashtagEleksyon2022,"['today', 'is', 'the', 'day', 'ballot_box_with_ballot', 'check_box_with_check', 'hashtageleksyon2022']","today, day, ballot_box_with_ballot, check_box_with_check","ballot_box_with_ballot, check_box_with_check"
stay safe ppl who will vote today hashtagEleksyon2022,"['stay', 'safe', 'people', 'who', 'will', 'vote', 'today', 'hashtageleksyon2022']","stay, safe, people, vote, today",
Ah bawal pala nakashorts kapag bumoto hashtagEleksyon2022,"['ah', 'bawal', 'pala', 'nakashorts', 'kapag', 'bumoto', 'hashtageleksyon2022']","bawal, nakashorts, bumoto",
This is the day hashtagEleksyon2022 Vote for next generations Vote for Our Lupang Hinirang Philippines hashtagLabanPilipinas,"['this', 'is', 'the', 'day', 'hashtageleksyon2022', 'vote', 'for', 'next', 'generations', 'vote', 'for', 'our', 'lupang', 'hinirang', 'philippines', 'hashtaglabanpilipinas']","day, vote, generation, vote, lupang, hinirang, philippine, hashtaglabanpilipinas",
Do you know of other hashtagEleksyon2022 links,"['do', 'you', 'know', 'of', 'other', 'hashtageleksyon2022', 'links']",link,
Today is the day Exercise your rights Vote wisely Vote LeniKiko face_blowing_a_kiss face_blowing_a_kiss hashtagEleksyon2022 hashtagLeniKiko2022 hashtagLeniRobredoForPresident,"['today', 'is', 'the', 'day', 'exercise', 'your', 'rights', 'vote', 'wisely', 'vote', 'lenikiko', 'face_blowing_a_kiss', 'face_blowing_a_kiss', 'hashtageleksyon2022', 'hashtaglenikiko2022', 'hashtaglenirobredoforpresident']","today, day, exercise, right, vote, wisely, vote, lenikiko, face_blowing_a_kiss, face_blowing_a_kiss, hashtaglenikiko, hashtaglenirobredoforpresident","face_blowing_a_kiss, face_blowing_a_kiss"
Replying to On standby parin kami Hindi pa raw naaayos ang machine hashtagEleksyon2022,"['replying', 'to', 'on', 'standby', 'parin', 'kami', 'hindi', 'pa', 'raw', 'naaayos', 'ang', 'machine', 'hashtageleksyon2022']","replying, standby, parin, raw, naaayos, machine",
We may have different political bets still my RESPECT goes to all of you Whoever wins may our votes be VALUED hashtagEleksyon2022,"['we', 'may', 'have', 'different', 'political', 'bets', 'still', 'my', 'respect', 'goes', 'to', 'all', 'of', 'you', 'whoever', 'wins', 'may', 'our', 'votes', 'be', 'valued', 'hashtageleksyon2022']","political, bet, respect, win, vote, valued",
hashtagEleksyon2022 hashtagIlocos,"['hashtageleksyon2022', 'hashtagilocos']",hashtagilocos,
Alam kong mainit ang panahon hassle pumila at magintay pero please exercise your right to vote Good governance starts at one single vote hashtagEleksyon2022,"['alam', 'kong', 'mainit', 'ang', 'panahon', 'hassle', 'pumila', 'at', 'magintay', 'pero', 'please', 'exercise', 'your', 'right', 'to', 'vote', 'good', 'governance', 'starts', 'at', 'one', 'single', 'vote', 'hashtageleksyon2022']","alam, mainit, hassle, pumila, magintay, exercise, vote, good, governance, start, single, vote",
Haba ng pila sleepy_face sleepy_face sleepy_face hashtagEleksyon2022,"['haba', 'ng', 'pila', 'sleepy_face', 'sleepy_face', 'sleepy_face', 'hashtageleksyon2022']","haba, pila, sleepy_face, sleepy_face, sleepy_face","sleepy_face, sleepy_face, sleepy_face"
Please Lord tulip growing_heart hashtagEleksyon2022 hashtagPHVote,"['please', 'lord', 'tulip', 'growing_heart', 'hashtageleksyon2022', 'hashtagphvote']","lord, tulip, growing_heart, hashtagphvote",growing_heart
pati sa banyo napapadasal ako loudly_crying_face loudly_crying_face loudly_crying_face hashtagEleksyon2022 hashtagLeniRobredoForPresident hashtagKikoPangilinanForVicePresident hashtagIpana10NatinParaSaLahat,"['pati', 'sa', 'banyo', 'napapadasal', 'ako', 'loudly_crying_face', 'loudly_crying_face', 'loudly_crying_face', 'hashtageleksyon2022', 'hashtaglenirobredoforpresident', 'hashtagkikopangilinanforvicepresident', 'hashtagipana10natinparasalahat']","pati, banyo, napapadasal, loudly_crying_face, loudly_crying_face, loudly_crying_face, hashtaglenirobredoforpresident, hashtagkikopangilinanforvicepresident, hashtagipananatinparasalahat","loudly_crying_face, loudly_crying_face, loudly_crying_face"
This is it Pilipinas Lord kayo na po ang bahala folded_hands Philippines hashtagEleksyon2022,"['this', 'is', 'it', 'pilipinas', 'lord', 'kayo', 'na', 'po', 'ang', 'bahala', 'folded_hands', 'philippines', 'hashtageleksyon2022']","pilipinas, lord, bahala, folded_hands, philippine",folded_hands
Ipanalo natin to hashtagParaSaBayan hashtagEleksyon2022,"['ipanalo', 'natin', 'to', 'hashtagparasabayan', 'hashtageleksyon2022']","ipanalo, hashtagparasabayan",
Casted my Vote sparkling_heart hashtagEleksyon2022 hashtagHalalan2022 hashtagIpana7oNa10ParaSaLahat,"['casted', 'my', 'vote', 'sparkling_heart', 'hashtageleksyon2022', 'hashtaghalalan2022', 'hashtagipana7ona10parasalahat']","casted, vote, sparkling_heart, hashtagipanaonaparasalahat",sparkling_heart
anxious but hopeful cherry_blossom hashtagEleksyon2022,"['anxious', 'but', 'hopeful', 'cherry_blossom', 'hashtageleksyon2022']","anxious, hopeful, cherry_blossom",cherry_blossom
Done voting Ps Eto na ata yung pinaka mabilis na election ko hahaha hashtagEleksyon2022,"['done', 'voting', 'ps', 'eto', 'na', 'ata', 'yung', 'pinaka', 'mabilis', 'na', 'election', 'ko', 'hahaha', 'hashtageleksyon2022']","voting, eto, ata, pinaka, mabilis, election, hahaha",
The Filipino people has this power to vote every 6 years Huwag sana haluan ng dungis ang bawat botong sagrado hashtagEleksyon2022,"['the', 'filipino', 'people', 'has', 'this', 'power', 'to', 'vote', 'every', '6', 'years', 'huwag', 'sana', 'haluan', 'ng', 'dungis', 'ang', 'bawat', 'botong', 'sagrado', 'hashtageleksyon2022']","filipino, people, power, vote, year, haluan, dungis, botong, sagrado",
I agree kaps Lets pray and surrender the election results to God folded_hands Thy will be done check_mark_button hashtagEleksyon2022,"['i', 'agree', 'kaps', 'lets', 'pray', 'and', 'surrender', 'the', 'election', 'results', 'to', 'god', 'folded_hands', 'thy', 'will', 'be', 'done', 'check_mark_button', 'hashtageleksyon2022']","agree, kaps, pray, surrender, election, god, folded_hands, thy, check_mark_button","folded_hands, check_mark_button"
election na vote wisely po pls tanggalin natin yung mindset na sya nalang iboboto ko kasi di naman na mananalo si every vote counts po so plz hashtagEleksyon2022,"['election', 'na', 'vote', 'wisely', 'po', 'please', 'tanggalin', 'natin', 'yung', 'mindset', 'na', 'sya', 'nalang', 'iboboto', 'ko', 'kasi', 'di', 'naman', 'na', 'mananalo', 'si', 'every', 'vote', 'counts', 'po', 'so', 'plz', 'hashtageleksyon2022']","election, vote, wisely, tanggalin, mindset, sya, nalang, iboboto, mananalo, vote, count, plz",
